#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3700153	1487	54880	107869	120228	-	-	CTBP1	BCOR	BARS	ANOP2|MAA2|MCOPS2	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q6W2J9	-	NP_001116855|NP_060215|NP_001116857|NP_001116856	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700154	1487	1488	107869	107870	-	RP11-59C5.2	CTBP1	CTBP2	BARS	-	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700155	1487	729540	107869	609938	-	-	CTBP1	RGPD6	BARS	RGP6|RGPD7|RanBP2L1|RanBP2L2	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q99666	V9HWE4	NP_001032955|NP_001371293|NP_001373084|NP_001371292|NP_001373092|NP_001116835|NP_001371291|NP_001373070|NP_001373074|NP_001373088	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700156	1487	324	107869	106821	-	-	CTBP1	APC	BARS	BTPS2|DP2|DP2.5|DP3|GS|PPP1R46	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P25054	Q4LE70|B7Z2B6	NP_000029|NP_001120982|NP_001120983|NP_001341835|NP_001341834|NP_001341828|NP_001341829|NP_001341831|NP_001341830|NP_001341833|NP_001341832|NP_001341826|NP_001341827|NP_001341824|NP_001341825	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700157	1487	6239	107869	112153	-	RP11-69L16.1	CTBP1	RREB1	BARS	FINB|HNT|LZ321|RREB-1|Zep-1	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92766	A0A024QZU8	NP_001161816|NP_001003698|NP_001003699|NP_001003700	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700158	1487	9658	107869	115016	-	-	CTBP1	ZNF516	BARS	HsT287	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92618	Q2YDX2	NP_055458	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700159	1487	7227	107869	113078	-	-	CTBP1	TRPS1	BARS	GC79|LGCR	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9UHF7	-	NP_001317528|NP_054831|NP_001269832|NP_001269831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700160	1487	9612	107869	114974	-	-	CTBP1	NCOR2	BARS	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700161	1487	79830	107869	122922	-	RP11-181E22.4	CTBP1	ZMYM1	BARS	MYM	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q5SVZ6	Q5SVZ7|Q5SW02|Q9H5R2|B4DSJ9	NP_001276020|NP_079048|NP_001276017|NP_001276018|NP_001276019|NP_001306884	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700162	1487	55689	107869	120815	-	-	CTBP1	YEATS2	BARS	-	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9ULM3	-	NP_060493|NP_001338300|NP_001338299|NP_001338298	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700163	1487	7799	107869	113575	-	RP5-1177E19.1	CTBP1	PRDM2	BARS	HUMHOXY1|KMT8|MTB-ZF|RIZ|RIZ1|RIZ2	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13029	-	NP_056950|NP_001129082|NP_001007258|NP_036363	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700164	1487	63035	107869	121961	-	RP3-510O21.1	CTBP1	BCORL1	BARS	BCoR-L1|CXorf10	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q5H9F3	-	NP_001366380|NP_001366379|NP_068765|NP_001171701	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700165	1487	57634	107869	121676	-	-	CTBP1	EP400	BARS	CAGH32|P400|TNRC12	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96L91	-	NP_056224	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700166	1487	58525	107869	121845	-	-	CTBP1	WIZ	BARS	ZNF803	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O95785	M0QXA7	NP_001358518|NP_067064|NP_001317324|NP_001358532	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700167	1487	7764	107869	113547	-	RP4-724E16.3	CTBP1	ZNF217	BARS	ZABC1	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O75362	H0UI66	NP_006517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700168	1487	6935	107869	112796	-	RP11-472N13.4	CTBP1	ZEB1	BARS	AREB6|BZP|DELTAEF1|FECD6|NIL2A|PPCD3|TCF8|ZFHEP|ZFHX1A	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P37275	B2RBI8	NP_001310586|NP_001310604|NP_001310592|NP_001310589|NP_001310588|NP_001310587|NP_001310605|NP_001310585|NP_001310607|NP_001310583|NP_001310601|NP_001310581|NP_001310603|NP_001167565|NP_001167564|NP_001167567|NP_001167566|NP_001310600|NP_001310582|NP_001310576|NP_001310577|NP_001310574|NP_001310575|NP_001310572|NP_001310573|NP_001310570|NP_001310571|NP_001310580|NP_001310578|NP_001310579|NP_001310584|NP_001310594|NP_001310595|NP_001310590|NP_001310591|NP_001121600|NP_001310593|NP_110378|NP_001310602|NP_001310567|NP_001310606	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700169	1487	9839	107869	115175	-	HRIHFB2411	CTBP1	ZEB2	BARS	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700170	1487	10742	107869	115965	-	RP3-389A20.3	CTBP1	RAI2	BARS	-	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9Y5P3	B3KPD7|A0A024RBZ8|B2RBE9	NP_001166210|NP_001166203|NP_001166214|NP_068557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700171	1487	57616	107869	121663	-	-	CTBP1	TSHZ3	BARS	TSH3|ZNF537	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q63HK5	-	NP_065907	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700172	1487	56905	107869	121235	-	FP6578	CTBP1	C15orf39	BARS	-	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q6ZRI6	-	NP_056307	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700173	1487	26148	107869	117579	-	-	CTBP1	C10orf12	BARS	-	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8N655	-	NP_056467	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700174	1487	57701	107869	121726	-	FP1193	CTBP1	NCKAP5L	BARS	KIAA1602	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9HCH0	-	NP_001032895	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700175	1487	2033	107869	108347	-	RP1-85F18.1	CTBP1	EP300	BARS	KAT3B|RSTS2|p300	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700176	1487	1387	107869	107777	-	-	CTBP1	CREBBP	BARS	CBP|KAT3A|RSTS	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700177	1487	63976	107869	122023	-	-	CTBP1	PRDM16	BARS	CMD1LL|LVNC8|MEL1|PFM13	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9HAZ2	D6RDW0	NP_955533|NP_071397	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700178	1487	64319	107869	122132	-	-	CTBP1	FBRS	BARS	FBS|FBS1	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9HAH7	-	NP_001098549	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700179	1487	54815	107869	120172	-	-	CTBP1	GATAD2A	BARS	p66alpha	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q86YP4	A0A024R7M6|A0A024R7K7	NP_001287875|NP_060130|NP_001371448|NP_001371458|NP_001371459|NP_001371454|NP_001371455|NP_001371470|NP_001371457|NP_001371450|NP_001371451|NP_001371452|NP_001371453|NP_001371469|NP_001371468|NP_001346560|NP_001371465|NP_001371464|NP_001371467|NP_001371466|NP_001371461|NP_001371460|NP_001371463|NP_001371462|NP_001371447|NP_001371446|NP_001371445|NP_001371444|NP_001371443|NP_001371442|NP_001371441|NP_001371440|NP_001371456	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700180	1487	84458	107869	124093	-	-	CTBP1	LCOR	BARS	MLR2	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96JN0	-	NP_001333445|NP_115816|NP_001164236|NP_001164237	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700181	1487	9849	107869	115184	-	-	CTBP1	ZNF518A	BARS	ZNF518	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q6AHZ1	-	NP_001317663|NP_001317662|NP_001317661|NP_001317667|NP_001317666|NP_001317665|NP_001317664|NP_001265454|NP_001265453|NP_055618|NP_001265455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700182	1487	85460	107869	124544	-	-	CTBP1	ZNF518B	BARS	-	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9C0D4	-	NP_444270	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700183	1487	2122	107869	108423	-	hCG_1640438	CTBP1	MECOM	BARS	AML1-EVI-1|EVI1|MDS1|MDS1-EVI1|PRDM3	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13465|Q03112	E7EQ57|C7FEN9	NP_001098548|NP_001192123|NP_004982|NP_001098547|NP_001157472|NP_001157471|NP_005232	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700184	1487	84678	107869	124197	-	-	CTBP1	KDM2B	BARS	CXXC2|FBXL10|Fbl10|JHDM1B|PCCX2	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8NHM5	-	NP_001005366|NP_115979	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700185	1487	51586	107869	119623	-	-	CTBP1	MED15	BARS	ARC105|CAG7A|CTG7A|PCQAP|TIG-1|TIG1|TNRC7	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96RN5	Q6PKB8|G3V1P5|B7Z2H7	NP_056973|NP_001280166|NP_001280165|NP_001280164|NP_001280163|NP_001003891	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700186	1487	3607	107869	109820	-	-	CTBP1	FOXK2	BARS	ILF|ILF-1|ILF1	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q01167	-	NP_004505	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700187	1487	57479	107869	121549	-	-	CTBP1	PRR12	BARS	KIAA1205	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9ULL5	-	NP_065770	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700188	1487	27445	107869	118178	-	tcag7.1085	CTBP1	PCLO	BARS	ACZ	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9Y6V0	-	NP_055325|NP_149015	-	-	-	-	-	-	Homo sapiens	Homo sapiens
